timestamp_ms,latitude,longitude,inside
1776201247691,34.04637830704237,-117.84546248778847,true
1776201247793,34.04637829627403,-117.84546244418914,true
1776201247894,34.04637831195536,-117.8454625024155,true
1776201247995,34.04637818521756,-117.84546245449965,true
1776201248101,34.04637815999507,-117.84546251668841,true
1776201248190,34.04637791231486,-117.84546265694392,true
1776201248295,34.04637787310941,-117.84546270195706,true
1776201248396,34.04637775424869,-117.84546270618054,true
1776201248494,34.04637770785148,-117.84546273614795,true
1776201248596,34.04637765314029,-117.84546289966609,true
1776201248703,34.046377580424064,-117.84546295104803,true
1776201248795,34.046377478793104,-117.84546303277483,true
1776201248895,34.046377407708846,-117.84546309078921,true
1776201248993,34.04637737444867,-117.84546314337824,true
1776201249094,34.046377328447676,-117.84546318332531,true
1776201249194,34.046377366590875,-117.84546320577634,true
1776201249293,34.046377325432196,-117.84546325776054,true
1776201249395,34.0463772944122,-117.84546331237341,true
1776201249498,34.04637724866392,-117.84546335445033,true
1776201249591,34.04637731950404,-117.8454635658507,true
1776201249695,34.04637727012348,-117.84546362594838,true
1776201249796,34.04637746766712,-117.8454636643007,true
1776201249892,34.04637740172285,-117.84546374947031,true
1776201249989,34.0463775265888,-117.8454639791706,true
1776201250094,34.04637744953998,-117.84546406545681,true
1776201250193,34.04637728688419,-117.84546404865605,true
1776201250295,34.04637720663355,-117.8454641001233,true
1776201250393,34.04637717810647,-117.84546418035609,true
1776201250493,34.046377097348255,-117.84546421656303,true
1776201250592,34.046377065690024,-117.84546421947087,true
1776201250688,34.0463769327992,-117.8454643032551,true
1776201250794,34.046376869962515,-117.84546437684507,true
1776201250896,34.04637678512444,-117.84546438876328,true
1776201250994,34.0463768536944,-117.84546420474042,true
1776201251095,34.04637683634899,-117.84546417474975,true
1776201251193,34.046377006564896,-117.84546416455298,true
1776201251292,34.04637702225264,-117.84546415061865,true
1776201251390,34.04637669998438,-117.84546403327681,true
1776201251493,34.04637666637723,-117.84546402847182,true
1776201251591,34.04637670587398,-117.84546397896638,true
1776201251691,34.04637672715581,-117.84546400034732,true
1776201251791,34.046376655786695,-117.84546394777897,true
1776201251889,34.046376695257734,-117.84546398389807,true
1776201251993,34.04637667094117,-117.84546372600606,true
1776201252089,34.046376713624724,-117.84546373042855,true
1776201252192,34.04637654156913,-117.84546375273742,true
1776201252292,34.04637656064073,-117.84546376775212,true
1776201252391,34.04637667010164,-117.84546375691951,true
1776201252495,34.04637669446531,-117.84546378382144,true
1776201252597,34.04637662936487,-117.84546379537007,true
1776201252695,34.04637665242641,-117.84546382717522,true
1776201252792,34.04637661077087,-117.84546382549256,true
1776201252891,34.04637660733133,-117.84546387411662,true
1776201252990,34.04637640331555,-117.8454640103994,true
1776201253096,34.04637637810806,-117.84546406564812,true
1776201253194,34.04637604492582,-117.84546399494783,true
1776201253295,34.04637596549116,-117.8454640286502,true
1776201253396,34.04637586492461,-117.84546405802055,true
1776201253492,34.04637577619296,-117.84546407634633,true
1776201253591,34.04637588546969,-117.84546428577198,true
1776201253692,34.04637582369741,-117.84546434780562,true
1776201253792,34.04637596682971,-117.84546445812217,true
1776201253901,34.046375884677246,-117.84546453678341,true
1776201253991,34.04637592260413,-117.84546477451705,true
1776201254095,34.04637576366196,-117.84546482141445,true
1776201254194,34.046375657869696,-117.84546487332368,true
1776201254293,34.046375369259934,-117.8454648047842,true
1776201254397,34.04637514210978,-117.84546469475198,true
1776201254495,34.04637475543709,-117.8454644378421,true
1776201254600,34.04637441271582,-117.84546417165306,true
1776201254697,34.04637389742709,-117.84546373430285,true
1776201254793,34.04637331489196,-117.84546328305188,true
1776201254895,34.046372638328805,-117.84546272532279,true
1776201254995,34.0463717862384,-117.8454623184182,true
1776201255106,34.046370925988235,-117.84546170555663,true
1776201255194,34.046370219358145,-117.84546105939596,true
1776201255296,34.04636924960424,-117.84546028835376,true
1776201255393,34.04636829355062,-117.84545946528343,true
1776201255500,34.04636720609035,-117.84545856611074,true
1776201255591,34.046366149375956,-117.84545765738228,true
1776201255694,34.04636497754664,-117.84545667893833,true
1776201255794,34.04636375825249,-117.84545569302706,true
1776201255893,34.046362512042855,-117.84545461470634,true
1776201255997,34.046360948346226,-117.84545339022402,true
1776201256098,34.04635952901549,-117.84545223835204,true
1776201256196,34.046357882609556,-117.84545109829233,true
1776201256296,34.04635620757911,-117.84544982167581,true
1776201256397,34.04635447664028,-117.84544832105581,true
1776201256498,34.046352598630094,-117.84544684988109,true
1776201256593,34.046350802952794,-117.84544526624967,true
1776201256695,34.046348797983434,-117.84544361491375,true
1776201256798,34.046346690958536,-117.845441930793,true
1776201256896,34.04634458718952,-117.84544016756907,true
1776201256998,34.046342794492375,-117.84543858250058,true
1776201257096,34.04634063797073,-117.84543680350973,true
1776201257197,34.046338168493094,-117.84543496541117,true
1776201257295,34.046335928396154,-117.8454332227152,true
1776201257396,34.04633375500324,-117.84543121498561,true
1776201257498,34.04633150978851,-117.84542944392989,true
1776201257599,34.04632894721208,-117.84542747994433,true
1776201257698,34.04632668154585,-117.84542567405674,true
1776201257797,34.04632668154585,-117.84542567405674,true
1776201257897,34.04632190104542,-117.845422004125,true
1776201257994,34.04631991505915,-117.845420303338,true
1776201258090,34.04631991505915,-117.845420303338,true
1776201258205,34.04631611819515,-117.84541703586004,true
1776201258299,34.04631440179622,-117.84541562325033,true
1776201258397,34.0463123784152,-117.84541421040278,true
1776201258498,34.04631070278943,-117.84541285501912,true
1776201258608,34.04630899700997,-117.84541127670715,true
1776201258697,34.04630733353604,-117.84540989999424,true
1776201258806,34.04630557238467,-117.84540836838326,true
1776201258895,34.04630382565316,-117.84540687819009,true
1776201258996,34.04630209617926,-117.84540541653236,true
1776201259094,34.04630021035465,-117.84540378480939,true
1776201259198,34.04629835612401,-117.84540193970093,true
1776201259309,34.0462963250597,-117.84540012668465,true
1776201259396,34.04629431992462,-117.84539839446714,true
1776201259492,34.046292137529676,-117.84539647916769,true
1776201259593,34.046290230592454,-117.84539494783586,false
