timestamp_ms,latitude,longitude,inside
1776201021468,34.04637882556928,-117.84547314382903,true
1776201021599,34.046378910687935,-117.84547330569295,true
1776201021687,34.04637901979333,-117.84547335823027,true
1776201021798,34.046379164489046,-117.84547343174273,true
1776201021898,34.046379283788816,-117.84547348763508,true
1776201021997,34.04637939369733,-117.84547370168477,true
1776201022101,34.0463795089686,-117.84547377044649,true
1776201022202,34.04637958313903,-117.84547378330814,true
1776201022287,34.04637969813189,-117.84547384111319,true
1776201022400,34.046379768612205,-117.84547384800923,true
1776201022503,34.04637987808169,-117.84547389810399,true
1776201022602,34.04637995843084,-117.8454740750033,true
1776201022702,34.04638006397678,-117.84547413513458,true
1776201022802,34.046380140980624,-117.84547415492332,true
1776201022891,34.04638023944405,-117.84547421816148,true
1776201022994,34.0463801605341,-117.84547426364507,true
1776201023102,34.04638023519282,-117.84547433553949,true
1776201023196,34.046380189438125,-117.8454745494729,true
1776201023299,34.04638025648963,-117.84547464075543,true
1776201023400,34.046380413564215,-117.8454744993342,true
1776201023499,34.046380488242214,-117.84547457292936,true
1776201023599,34.046380489944845,-117.84547475071008,true
1776201023699,34.046380549697524,-117.84547483734269,true
1776201023800,34.04638054501583,-117.8454748309532,true
1776201023902,34.04638059369391,-117.84547491113946,true
1776201023998,34.04638060487344,-117.84547490680227,true
1776201024091,34.046380645593075,-117.84547497819266,true
1776201024191,34.046380681667415,-117.8454749696992,true
1776201024300,34.04638071774605,-117.84547502923601,true
1776201024389,34.04638077593102,-117.8454750400893,true
1776201024483,34.046380815832535,-117.84547509188228,true
1776201024599,34.04638088287975,-117.84547495992376,true
1776201024686,34.04638092251998,-117.8454749996382,true
1776201024799,34.046380995868006,-117.84547507135944,true
1776201024888,34.04638104361018,-117.84547511494328,true
1776201024999,34.046381112424285,-117.84547503220588,true
1776201025101,34.04638116318622,-117.84547506087834,true
1776201025201,34.046381227078754,-117.84547514093536,true
1776201025292,34.04638127714036,-117.845475167173,true
1776201025401,34.04638148214988,-117.84547508147094,true
1776201025501,34.046381546984755,-117.84547510269678,true
1776201025591,34.04638156797101,-117.84547521412736,true
1776201025688,34.04638162601891,-117.84547525179728,true
1776201025797,34.04638164500912,-117.84547521887032,true
1776201025888,34.046381686536165,-117.84547526163739,true
1776201025999,34.04638170898091,-117.84547522816762,true
1776201026091,34.04638175693296,-117.8454752620561,true
1776201026199,34.04638196476735,-117.84547535475504,true
1776201026289,34.04638200938695,-117.84547535032479,true
1776201026399,34.046381989542176,-117.84547543189636,true
1776201026488,34.046381904363514,-117.84547516223856,true
1776201026596,34.04638169560173,-117.8454746819739,true
1776201026691,34.04638140731963,-117.84547395998216,true
1776201026789,34.04638112533618,-117.84547314462715,true
1776201026889,34.04638061132172,-117.8454719169784,true
1776201026990,34.04637953495743,-117.84547113206384,true
1776201027090,34.046378699396435,-117.84546943867416,true
1776201027190,34.046377138140194,-117.8454681833739,true
1776201027291,34.04637595522981,-117.84546607828496,true
1776201027388,34.04637386359892,-117.84546461149907,true
1776201027491,34.04637232521577,-117.84546215465863,true
1776201027587,34.046370075728596,-117.84546066347542,true
1776201027690,34.046368196560266,-117.8454579286596,true
1776201027792,34.04636521355432,-117.84545578995875,true
1776201027888,34.04636295683151,-117.84545277652394,true
1776201027992,34.046359756626735,-117.84545047901953,true
1776201028088,34.04635714785249,-117.8454471896125,true
1776201028190,34.04635378570402,-117.84544412353178,true
1776201028289,34.04635083886935,-117.84544053097659,true
1776201028391,34.04634744485682,-117.84543741252918,true
1776201028490,34.046344252169604,-117.84543365624654,true
1776201028591,34.04634051995179,-117.84543043921218,true
1776201028688,34.046337081874036,-117.84542663801723,true
1776201028789,34.04633315509272,-117.84542304513133,true
1776201028892,34.046329549578985,-117.84541919550881,true
1776201028989,34.04632525036421,-117.84541497695655,true
1776201029090,34.04632140789066,-117.84541096312569,true
1776201029191,34.04631748880631,-117.84540663041598,true
1776201029287,34.04631350403792,-117.84540247322022,true
1776201029393,34.04630995877646,-117.84539836525848,true
1776201029489,34.04630598063578,-117.84539421036828,true
1776201029591,34.04630173034626,-117.84538952104785,true
1776201029687,34.046297812356634,-117.8453854682444,true
1776201029792,34.046294399240736,-117.84538152793903,false
