timestamp_ms,latitude,longitude,inside
1776132856399,33.991529582502146,-118.05579143745445,true
1776132856500,33.99152966523695,-118.05579144298879,true
1776132856604,33.991529691935696,-118.05579145905588,true
1776132856706,33.99152978069731,-118.05579147477424,true
1776132856803,33.99152980887812,-118.05579148835372,true
1776132856904,33.991529897408434,-118.0557915093365,true
1776132857011,33.99152990350378,-118.05579150652346,true
1776132857102,33.99152998176667,-118.05579153012165,true
1776132857205,33.991529968260956,-118.05579150474628,true
1776132857306,33.99153004107957,-118.05579152457439,true
1776132857403,33.991530039755986,-118.0557914920644,true
1776132857506,33.991530104286134,-118.05579150418058,true
1776132857602,33.99153027688342,-118.05579146717982,true
1776132857702,33.991530351042755,-118.05579147674256,true
1776132857812,33.99153034922658,-118.05579145177015,true
1776132857912,33.99153042208803,-118.05579146071808,true
1776132858011,33.99153044364235,-118.05579145540848,true
1776132858105,33.99153051817436,-118.05579146734385,true
1776132858203,33.99153054918653,-118.05579146114431,true
1776132858303,33.991530624228254,-118.05579146848686,true
1776132858404,33.991530653801185,-118.05579145047211,true
1776132858513,33.991530725527525,-118.0557914500149,true
1776132858616,33.99153089073586,-118.05579142000927,true
1776132858721,33.99153096717399,-118.05579141206483,true
1776132858819,33.991530950734116,-118.05579139727256,true
1776132859011,33.991531000884734,-118.05579139845949,true
1776132859105,33.99153104613508,-118.05579139480696,true
1776132859206,33.991531053613976,-118.05579125933079,true
1776132859296,33.99153109277755,-118.05579124707258,true
1776132859403,33.99153129040301,-118.05579128287086,true
1776132859514,33.99153134706018,-118.05579127036594,true
1776132859604,33.99153123802929,-118.05579144864457,true
1776132859705,33.991531281433474,-118.05579145541624,true
1776132859807,33.99153135316839,-118.05579144753122,true
1776132859911,33.991531391372455,-118.05579145563449,true
1776132860008,33.99153143934279,-118.05579160918484,true
1776132860105,33.99153147171282,-118.0557916260165,true
1776132860204,33.991531361062776,-118.0557915846864,true
1776132860315,33.99153137304786,-118.05579159042485,true
1776132860408,33.99153145541001,-118.05579169839196,true
1776132860517,33.991531466829684,-118.05579170383716,true
1776132860614,33.99153140241946,-118.05579180061285,true
1776132860714,33.991531406801435,-118.05579181048431,true
1776132860804,33.991531380077,-118.05579176032121,true
1776132860900,33.99153138081804,-118.05579176133637,true
1776132861004,33.99153121719459,-118.05579189350095,true
1776132861114,33.99153120421574,-118.05579191026158,true
1776132861203,33.991531229205386,-118.05579188704958,true
1776132861303,33.99153122330707,-118.05579190692679,true
1776132861406,33.99153125203616,-118.0557917409361,true
1776132861514,33.99153125306847,-118.05579174651953,true
1776132861605,33.99153127466134,-118.05579174854469,true
1776132861710,33.991531280996554,-118.0557917549922,true
1776132861816,33.9915312924505,-118.05579175052208,true
1776132861917,33.99153130202401,-118.05579176393756,true
1776132862005,33.991531297731996,-118.05579176430182,true
1776132862100,33.99153130364743,-118.05579177755456,true
1776132862203,33.99153144330071,-118.05579161286967,true
1776132862302,33.99153145429203,-118.0557916060644,true
1776132862403,33.991531565387554,-118.05579159966081,true
1776132862503,33.99153158511283,-118.0557915872437,true
1776132862608,33.99153152935947,-118.05579157884209,true
1776132862711,33.99153154047073,-118.05579155791484,true
1776132862806,33.99153150681996,-118.05579155963134,true
1776132862906,33.99153150694847,-118.05579154128854,true
1776132863004,33.991531632864714,-118.05579140777297,true
1776132863104,33.991531643402,-118.05579137982481,true
1776132863201,33.991531763685515,-118.05579144296813,true
1776132863303,33.9915317856596,-118.0557914188869,true
1776132863409,33.99153175115215,-118.05579129628507,true
1776132863504,33.991531774959554,-118.05579125758717,true
1776132863609,33.99153190686835,-118.05579130739896,true
1776132863701,33.99153194533371,-118.05579127920672,true
1776132863808,33.99153190047317,-118.05579134237975,true
1776132863905,33.99153192795576,-118.05579132624938,true
1776132864005,33.991532021891786,-118.05579122718245,true
1776132864102,33.991532050586606,-118.05579120328977,true
1776132864205,33.9915321228698,-118.05579125778091,true
1776132864305,33.991532158610894,-118.0557912410009,true
1776132864402,33.99153208485419,-118.05579127891609,true
1776132864504,33.99153211133876,-118.05579126709569,true
1776132864604,33.99153205924346,-118.05579114016841,true
1776132864712,33.99153207739671,-118.05579111872454,true
1776132864805,33.99153203738931,-118.05579116228517,true
1776132864902,33.99153205971465,-118.05579114263013,true
1776132865003,33.99153219304554,-118.05579101497052,true
1776132865106,33.99153222464025,-118.05579098451283,true
1776132865203,33.991532178738815,-118.05579103487615,true
1776132865303,33.99153220227209,-118.05579101714554,true
1776132865404,33.991532145122314,-118.055791070451,true
1776132865507,33.99153215778848,-118.05579105715564,true
1776132865605,33.99153226362821,-118.05579096217265,true
1776132865703,33.99153226090821,-118.05579102548649,true
1776132865801,33.99153214225667,-118.05579127365043,true
1776132865908,33.99153202832978,-118.05579164604747,true
1776132866006,33.991531802197954,-118.05579226652449,true
1776132866105,33.99153151094057,-118.05579319460071,true
1776132866204,33.991531231591175,-118.05579431279014,true
1776132866307,33.99153075758046,-118.05579583557791,true
1776132866403,33.9915306116605,-118.05579746407767,true
1776132866503,33.991530040218485,-118.05579954928137,true
1776132866603,33.99153009850337,-118.05580181986471,true
1776132866704,33.99152948226933,-118.05580443055206,true
1776132866803,33.991529465538164,-118.05580735923309,true
1776132866903,33.991528810795934,-118.05581047287401,true
1776132867004,33.991528954809745,-118.0558136834107,true
1776132867102,33.991528286823076,-118.05581727058082,true
1776132867203,33.99152825820964,-118.05582124926046,true
1776132867302,33.9915275829154,-118.05582533075383,true
1776132867406,33.9915274954945,-118.05582994613641,true
1776132867501,33.991526807619785,-118.05583450165233,true
1776132867602,33.99152663960151,-118.05583922668876,true
1776132867702,33.991525958259054,-118.05584420535762,true
1776132867802,33.99152560153348,-118.0558494487147,true
1776132867903,33.99152496054542,-118.05585485557879,true
1776132868003,33.991524983371924,-118.05586098978003,true
1776132868104,33.99152439259015,-118.05586683429873,true
1776132868207,33.99152372124099,-118.05587284647292,true
1776132868305,33.991523116199616,-118.05587900853062,true
1776132868405,33.991522481405404,-118.05588490205645,true
1776132868509,33.99152188715831,-118.05589117153104,true
1776132868610,33.99152131065755,-118.05589788416754,true
1776132868705,33.991520744685495,-118.05590422109286,true
1776132868804,33.99152004232416,-118.0559106696714,true
1776132868907,33.99151948662383,-118.0559170297519,true
1776132869015,33.991518920291966,-118.0559234784131,true
1776132869104,33.99151838531924,-118.05592985470534,true
1776132869208,33.991517612807876,-118.0559360474816,true
1776132869302,33.9915170854811,-118.05594235850326,false
