timestamp_ms,latitude,longitude,inside
1776199778234,34.046385980245766,-117.84546224855076,true
1776199778379,34.0463860287161,-117.84546252444717,true
1776199778487,34.04638596393424,-117.84546254529792,true
1776199778583,34.04638589584297,-117.84546263477735,true
1776199778682,34.0463858232697,-117.84546265928739,true
1776199778781,34.046385929669086,-117.84546289469587,true
1776199778883,34.04638587386511,-117.84546293297483,true
1776199778982,34.04638598322376,-117.84546299413971,true
1776199779077,34.04638594386355,-117.8454630321024,true
1776199779186,34.04638589305665,-117.84546308482878,true
1776199779287,34.046385852444104,-117.84546313197794,true
1776199779383,34.046385937923624,-117.84546337502849,true
1776199779487,34.04638589308074,-117.84546346231858,true
1776199779586,34.04638578226523,-117.84546354067292,true
1776199779685,34.0463857365448,-117.84546363031514,true
1776199779778,34.04638565970425,-117.84546365505982,true
1776199779882,34.046385612832665,-117.84546373355117,true
1776199779987,34.04638556494111,-117.84546371141032,true
1776199780085,34.04638551495339,-117.84546378350024,true
1776199780178,34.04638530172523,-117.84546393727237,true
1776199780287,34.0463852541651,-117.84546401080068,true
1776199780385,34.046385256579306,-117.84546398342349,true
1776199780483,34.046385231278116,-117.84546404012227,true
1776199780585,34.04638504710709,-117.84546403683093,true
1776199780693,34.04638494947304,-117.84546407715797,true
1776199780782,34.046384648277254,-117.84546405592016,true
1776199780887,34.04638445589719,-117.84546400132209,true
1776199780987,34.04638426155588,-117.84546373306421,true
1776199781086,34.04638396420708,-117.84546353585361,true
1776199781184,34.04638354932756,-117.84546307768187,true
1776199781285,34.046383140938886,-117.84546264954639,true
1776199781379,34.04638271137603,-117.84546213334663,true
1776199781487,34.04638211408057,-117.84546145430978,true
1776199781582,34.04638163535348,-117.84546084328831,true
1776199781686,34.04638082538133,-117.84545991664595,true
1776199781789,34.04637986216498,-117.84545908519708,true
1776199781881,34.04637882656973,-117.84545790056384,true
1776199781983,34.046377456260984,-117.84545678739877,true
1776199782082,34.04637609959255,-117.84545536266083,true
1776199782186,34.04637486487097,-117.84545432182446,true
1776199782284,34.04637324572875,-117.84545270168948,true
1776199782382,34.04637155178647,-117.84545111873983,true
1776199782483,34.04636973198558,-117.84544928840178,true
1776199782581,34.04636768345616,-117.84544744307095,true
1776199782682,34.04636566888724,-117.84544538354623,true
1776199782785,34.04636369817124,-117.84544341920962,true
1776199782883,34.04636158954006,-117.84544123973762,true
1776199782983,34.046359208083324,-117.84543894567001,true
1776199783083,34.04635704681841,-117.84543671706736,true
1776199783182,34.04635476092312,-117.8454346312572,true
1776199783286,34.0463526148084,-117.84543250701978,true
1776199783383,34.046350506250064,-117.8454302869403,true
1776199783487,34.04634843877329,-117.84542831433384,true
1776199783585,34.04634614108811,-117.84542627837035,true
1776199783689,34.046344091430036,-117.84542436035093,true
1776199783785,34.04634184529061,-117.84542212724953,true
1776199783879,34.04633970664175,-117.84542015685047,true
1776199783982,34.04633730633186,-117.84541795669666,true
1776199784087,34.046335013782375,-117.84541590734676,true
1776199784181,34.04633264941403,-117.84541367539816,true
1776199784281,34.046330219420554,-117.8454114619847,true
1776199784382,34.04632785089307,-117.84540918340484,true
1776199784483,34.046325284603526,-117.84540678507926,true
1776199784584,34.04632268340043,-117.84540429361017,true
1776199784682,34.04631996781059,-117.84540172625319,true
1776199784782,34.046317350934736,-117.84539926665386,true
1776199784882,34.04631449961421,-117.8453965501886,true
1776199784984,34.04631169755218,-117.84539385974647,true
1776199785085,34.04630868714821,-117.84539103657293,true
1776199785184,34.04630584369192,-117.84538843536622,true
1776199785286,34.04630271346564,-117.84538550677676,true
1776199785379,34.04629958403606,-117.84538240594566,true
1776199785484,34.04629635019565,-117.84537933670516,false
