timestamp_ms,latitude,longitude,inside
1776201362896,34.04638126840451,-117.84545824783974,true
1776201362996,34.046381354619726,-117.84545818049445,true
1776201363100,34.04638144518466,-117.84545807472443,true
1776201363198,34.04638160941458,-117.84545792058633,true
1776201363308,34.046381691462074,-117.84545779974475,true
1776201363398,34.046382006333,-117.84545803377708,true
1776201363495,34.046382099328724,-117.84545794638974,true
1776201363598,34.04638230456953,-117.84545781312336,true
1776201363695,34.046382396682894,-117.84545771691693,true
1776201363798,34.046382465284964,-117.84545773980734,true
1776201363899,34.04638254728106,-117.84545765143264,true
1776201363995,34.04638263429295,-117.84545750822795,true
1776201364098,34.04638270902449,-117.84545741594253,true
1776201364194,34.04638312175916,-117.84545714691552,true
1776201364297,34.046383210030356,-117.84545705800576,true
1776201364399,34.04638327612239,-117.84545699574724,true
1776201364499,34.046383364886175,-117.84545693106683,true
1776201364599,34.046383463450255,-117.84545657074692,true
1776201364699,34.04638355867333,-117.8454565010056,true
1776201364795,34.04638338338167,-117.84545630224461,true
1776201364896,34.04638345891848,-117.84545623460205,true
1776201364995,34.04638362153143,-117.84545615406172,true
1776201365095,34.046383687010945,-117.8454560800142,true
1776201365194,34.046384248399136,-117.84545577111241,true
1776201365299,34.04638429077426,-117.84545563379054,true
1776201365396,34.04638405452198,-117.84545524251843,true
1776201365496,34.046383947763836,-117.84545495167875,true
1776201365597,34.04638400896854,-117.84545448317985,true
1776201365697,34.04638377908131,-117.84545402284354,true
1776201365794,34.04638362657702,-117.84545365482367,true
1776201365893,34.04638325901876,-117.84545305743436,true
1776201365996,34.04638286867309,-117.84545232057272,true
1776201366096,34.04638236930344,-117.8454515756674,true
1776201366195,34.046381867661445,-117.84545095479317,true
1776201366296,34.04638126735688,-117.84545009825308,true
1776201366395,34.04638063635784,-117.84544913559414,true
1776201366495,34.04637994097583,-117.8454481586829,true
1776201366598,34.04637927760326,-117.84544704862161,true
1776201366703,34.04637847495555,-117.84544594871834,true
1776201366794,34.046377673436496,-117.84544479891416,true
1776201366893,34.04637672769716,-117.84544356195785,true
1776201366994,34.04637590152528,-117.84544213725151,true
1776201367103,34.04637477948341,-117.84544069526365,true
1776201367212,34.04637363702282,-117.84543929601176,true
1776201367299,34.04637231623582,-117.8454376517683,true
1776201367396,34.04637022267746,-117.84543603339804,true
1776201367503,34.04636864525806,-117.84543417716492,true
1776201367605,34.04636724221796,-117.84543203329208,true
1776201367701,34.046365523349635,-117.84542998757718,true
1776201367802,34.04636396733841,-117.8454279439559,true
1776201367901,34.046362159387186,-117.84542578571194,true
1776201368001,34.04636075484688,-117.84542351240589,true
1776201368105,34.04635892103604,-117.84542125864046,true
1776201368202,34.04635691460955,-117.84541892504805,true
1776201368303,34.046355014738786,-117.84541660328338,true
1776201368400,34.0463532518789,-117.84541425834915,true
1776201368502,34.04635130860125,-117.84541193004513,true
1776201368601,34.0463487211193,-117.84540953653857,true
1776201368697,34.046346662886606,-117.84540723137826,true
1776201368804,34.04634442684566,-117.84540505948696,true
1776201368902,34.04634230518297,-117.84540277992586,true
1776201369001,34.04634024001976,-117.84540039801958,true
1776201369101,34.04633805263183,-117.84539812646082,true
1776201369202,34.046335588517145,-117.8453957081098,true
1776201369301,34.04633323457284,-117.84539345231796,true
1776201369400,34.04633078345519,-117.84539120842624,true
1776201369503,34.04632820726598,-117.84538899092983,true
1776201369602,34.04632566376779,-117.84538687050576,true
1776201369700,34.04632286320887,-117.8453846825167,true
1776201369804,34.046319834819826,-117.8453824566664,true
1776201369903,34.04631683376606,-117.84538024613845,true
1776201370002,34.046313943327576,-117.8453780123168,true
1776201370102,34.04631088725639,-117.84537570754935,true
1776201370200,34.046307862824136,-117.84537331990494,true
1776201370304,34.046304766645825,-117.84537088060718,false
